"E","{1, 0, 0}","{0, 1, 0}","{0, 0, 1}"
"Subscript[""C"", ""3""]","{-1/2, -Sqrt[3]/2, 0}","{Sqrt[3]/2, -1/2, 0}","{0, 0, 1}"
"Subsuperscript[""C"", ""3"", ""2""]","{-1/2, Sqrt[3]/2, 0}","{-Sqrt[3]/2, -1/2, 0}","{0, 0, 1}"
"Subscript[""σ"", ""va""]","{1, 0, 0}","{0, -1, 0}","{0, 0, 1}"
"Subscript[""σ"", ""vb""]","{-1/2, -Sqrt[3]/2, 0}","{-Sqrt[3]/2, 1/2, 0}","{0, 0, 1}"
"Subscript[""σ"", ""vc""]","{-1/2, Sqrt[3]/2, 0}","{Sqrt[3]/2, 1/2, 0}","{0, 0, 1}"
